Reaction	Complexes
BPNT	G1G01-283-MONOMER_mod_mg2(1)
BTDD_RR	G1G01-602-MONOMER
BTS5	G1G01-396-MONOMER_mod_4fe4s(1)_mod_2fe2s(1)
BUP	G1G01-671-MONOMER OR G1G01-4299-MONOMER_mod_mn2(1) OR G1G01-4299-MONOMER_mod_2fe2s(1)_mod_mn2(1) OR G1G01-4299-MONOMER_mod_4fe4s(1)_mod_mn2(1)
BUT1OATE	G1G01-2861-MONOMER
BUTSO3abcpp	CPLX_DMSO2abcpp-0 OR CPLX_DMSO2abcpp-1
BUTSO3tex	G1G01-256-MONOMER
BVMO1	G1G01-2985-MONOMER
BVMO2	G1G01-2985-MONOMER
BVMO3	G1G01-2985-MONOMER
BVMO4	G1G01-2985-MONOMER
BVMO5	G1G01-2985-MONOMER
BWCOGDS1	G1G01-3691-MONOMER_mod_mg2(1) OR G1G01-3691-MONOMER_mod_mn2(1)
BWCOGDS2	G1G01-3691-MONOMER_mod_mg2(1) OR G1G01-3691-MONOMER_mod_mn2(1)
BWCOS	G1G01-2264-MONOMER
BZ12DOX	CPLX1G01-110
BZDIOLDH	G1G01-3384-MONOMER
BZt1pp	G1G01-3385-MONOMER
BZt2_pp	G1G01-1270-MONOMER
BZtex	G1G01-3388-MONOMER
CACOAHA	G1G01-3589-MONOMER
CAFFCOA	G1G01-3587-MONOMER
CARBSARAH	G1G01-4206-MONOMER
CARNabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
CARNtex	G1G01-958-MONOMER
CAT	G1G01-120-MONOMER_mod_hemed(6) OR CPLX1G01-218_mod_pheme(1)
CATDOX	G1G01-3386-MONOMER OR G1G01-3966-MONOMER
CATpp	CPLX1G01-217 OR G1G01-3067-MONOMER
CAt6pp	G1G01-1002-MONOMER
CBIAT	G1G01-1770-MONOMER
CBItonex	CPLX_CBItonex-0
CBIuabcpp	CPLX_CBIuabcpp-0 OR CPLX_CBIuabcpp-1
CBL1abcpp	CPLX_CBIuabcpp-0 OR CPLX_CBIuabcpp-1
CBL1tonex	CPLX1G01-189
CBLAT	G1G01-1770-MONOMER
CBMKr	G1G01-1072-MONOMER
CBPAH	G1G01-5696-MONOMER
CBPS	CPLX1G01-78_mod_mg2(1) OR CPLX1G01-78_mod_mn2(1) OR CPLX1G01-78_mod_cobalt2(1) OR CPLX1G01-78_mod_cd2(1) OR CPLX1G01-78_mod_zn2(1)
CCGS	G1G01-1311-MONOMER
CCPpp	G1G01-3123-MONOMER
CD2abcpp	G1G01-5484-MONOMER
CD2t3pp	G1G01-5110-MONOMER
CD2t4pp	G1G01-27-MONOMER
CD2t5	CPLX1G01-200
CD2t6	CPLX1G01-200
CDGR	G1G01-2301-MONOMER
CDGS	G1G01-1310-MONOMER
CDPMEK	G1G01-798-MONOMER_mod_mg2(1)
CELASEpp	G1G01-2818-MONOMER
CELLS	CPLX_CELLS-0
CFAS160E	G1G01-2915-MONOMER_mod_hco3(1) OR G1G01-5721-MONOMER
CFAS160G	G1G01-2915-MONOMER_mod_hco3(1) OR G1G01-5721-MONOMER
CFAS180E	G1G01-2915-MONOMER_mod_hco3(1)
CFAS180G	G1G01-2915-MONOMER_mod_hco3(1)
CGLYabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
CGLYtex	G1G01-958-MONOMER
CHLP	G1G01-5475-MONOMER
CHLabcpp	CPLX_CHLabcpp-0 OR CPLX_CHLabcpp-1 OR CPLX_CHLabcpp-2
CHOLD	G1G01-5408-MONOMER
CHOLSH	G1G01-82-MONOMER
CHOLSabc	CPLX_CHOLSabc-0 OR CPLX_CHLabcpp-0 OR CPLX_CHLabcpp-1
CHOLt4ipp	G1G01-5405-MONOMER OR G1G01-251-MONOMER OR G1G01-4222-MONOMER OR G1G01-5730-MONOMER
CHORM	G1G01-1871-MONOMER
CHORS	G1G01-1935-MONOMER_mod_fmnh2(1) OR G1G01-1935-MONOMER_mod_fadh2(1)
CHRPL	G1G01-5673-MONOMER
CITt4pp_1	CPLX_ACONCt4pp-0
CITt_kt	G1G01-2884-MONOMER OR G1G01-2195-MONOMER OR G1G01-154-MONOMER
CITtex	G1G01-1511-MONOMER OR G1G01-2196-MONOMER
CLPNS120pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLPNS140pp	G1G01-3491-MONOMER OR G1G01-5720-MONOMER
CLPNS141pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLPNS160pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLPNS161pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLPNS180pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLPNS181pp	G1G01-5720-MONOMER OR G1G01-3491-MONOMER
CLt3_2pp	G1G01-4224-MONOMER
CMCBTFabcpp	CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2 OR CPLX_ARBTNabcpp-0
CMCBTFtonex	CPLX_MCBTFtonex-0
CMt2ex	CPLX1G01-173 OR CPLX_APCt5-0
CMtexabc	CPLX1G01-172
CMtpp	CPLX1G01-173 OR CPLX_APCt5-0
COALCDH	G1G01-2591-MONOMER
COALDDH	G1G01-5464-MONOMER
COBALT2t3pp	G1G01-5110-MONOMER
COBALT2tpp	G1G01-3136-MONOMER OR G1G01-1948-MONOMER
COBALTt4pp	G1G01-27-MONOMER
COCHL	G1G01-3742-MONOMER
COCOAHA	G1G01-3589-MONOMER
COLIPAabcpp_kt	G1G01-5278-MONOMER_mod_mg2(1)
CPH4S	G1G01-2502-MONOMER
CPMPS	CPLX_CPMPS-0 OR CPLX_CPMPS-1 OR CPLX_CPMPS-2
CPPPGO	G1G01-78-MONOMER_mod_mn2(1)
CPPPGO2	G1G01-4537-MONOMER_mod_4fe4s(1)
CREAT	G1G01-3905-MONOMER
CREATtpp	G1G01-3904-MONOMER
CRNDH	G1G01-334-MONOMER
CRNabcpp	CPLX_CHLabcpp-0 OR CPLX_CHLabcpp-1 OR CPLX_CRNabcpp-0
CRO2t3pp	G1G01-2739-MONOMER
CRO4Rx	G1G01-4405-MONOMER
CRO4Ry	G1G01-4405-MONOMER
CRO4abcpp	CPLX_CRO4abcpp-0 OR CPLX_CRO4abcpp-1
CRO4t3pp	G1G01-2739-MONOMER
CRTNIH	G1G01-3410-MONOMER_mod_fe2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_mn2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_cobalt2(1)_mod_zn2(1)
CS	G1G01-4462-MONOMER
CSND	G1G01-3410-MONOMER_mod_fe2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_mn2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_cobalt2(1)_mod_zn2(1)
CSNt2pp	G1G01-3408-MONOMER
CSPMDDC	G1G01-3107-MONOMER
CSPMDDH	G1G01-3106-MONOMER
CTECOAI6	CPLX-9268
CTECOAI7	CPLX-9268
CTECOAI8	CPLX-9268
CTPS1	G1G01-1707-MONOMER_mod_mg2(1)
CTPS2	G1G01-1707-MONOMER_mod_mg2(1)
CU2abcpp	G1G01-636-MONOMER
CU2t4pp	G1G01-27-MONOMER
CU2tonex	CPLX_CU2tonex-0
CURR	G1G01-2650-MONOMER
CUt3	CPLX_CUt3-0
CYANST	G1G01-435-MONOMER OR G1G01-5249-MONOMER OR G1G01-5462-MONOMER
CYANt2pp	G1G01-4004-MONOMER OR G1G01-1044-MONOMER
CYO1_KT	CPLX_CYO1_KT-0
CYO4pp	G1G01-2856-MONOMER
CYRDAAT	G1G01-1770-MONOMER
CYRDAR	G1G01-1772-MONOMER
CYSS	G1G01-4879-MONOMER_mod_pydx5p(2) OR G1G01-1752-MONOMER_mod_pydx5p(1)
CYSSADS	G1G01-1620-MONOMER_mod_pydx5p(1)
CYSTGL	G1G01-4902-MONOMER_mod_pydx5p(1) OR G1G01-731-MONOMER
CYSTRS	G1G01-3084-MONOMER_mod_zn2(1)
CYSTS	G1G01-730-MONOMER
CYSabcpp	CPLX_CYSabcpp-0
CYStpp	G1G01-3051-MONOMER
CYTBDpp	CPLX1G01-160_mod_pheme(1)_mod_hemed(1)
CYTBO3_4pp	CPLX1G01-159_mod_pheme(1)_mod_hemeO(1)_mod_cu2(1)
CYTCAA3pp	CPLX1G01-49
CYTCBB3pp	CPLX1G01-66 OR CPLX1G01-50
CYTDH	G1G01-2630-MONOMER
CYTK1	G1G01-1873-MONOMER_mod_mg2(1)
CYTK2	G1G01-1873-MONOMER_mod_mg2(1)
CYTOM	G1G01-4256-MONOMER
DAAD	G1G01-4715-MONOMER OR G1G01-5628-MONOMER
DAAD11	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD12	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD2	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD3	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD4	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD5	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD7	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DAAD8	G1G01-5628-MONOMER OR G1G01-4715-MONOMER
DABAAT2	G1G01-2980-MONOMER OR G1G01-4492-MONOMER OR G1G01-4702-MONOMER
DADA	G1G01-642-MONOMER
DADK	G1G01-1597-MONOMER_mod_mg2(1)
DAGK120	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1)
DAGK140	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1)
DAGK141	G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1) OR G1G01-1734-MONOMER
DAGK160	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1) OR G1G01-2266-MONOMER
DAGK161	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1)
DAGK180	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1)
DAGK181	G1G01-1734-MONOMER OR G1G01-3152-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1)
DAGLIPA160ex	G1G01-5194-MONOMER
DAGLIPA180ex	G1G01-5194-MONOMER
DAGLIPA181d9ex	G1G01-5194-MONOMER
DAGLIPA182d9d12ex	G1G01-5194-MONOMER
DALAALAD	G1G01-4104-MONOMER
DALADALAD	G1G01-4104-MONOMER
DALAGLYD	G1G01-4104-MONOMER
DALALEUD	G1G01-4104-MONOMER
DALAabcpp	CPLX_ILEabcpp-1
DALAt2pp	G1G01-5180-MONOMER
DAPDC	G1G01-5578-MONOMER OR G1G01-2215-MONOMER_mod_pydx5p(1)
DAPE	G1G01-4045-MONOMER OR G1G01-5579-MONOMER
DASYN120	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN140	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN141	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN160	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN161	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN180	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DASYN181	G1G01-1693-MONOMER_mod_mg2(1)_mod_k(1)
DB4PS	G1G01-4071-MONOMER_mod_mg2(1) OR G1G01-579-MONOMER OR G1G01-565-MONOMER
DBTS	G1G01-400-MONOMER_mod_mg2(1)
DCAtex	G1G01-1787-MONOMER
DCTPD	G1G01-1174-MONOMER
DCTPD2	G1G01-1174-MONOMER
DDCAtexi	G1G01-1787-MONOMER
DDGLK	G1G01-3609-MONOMER
DDPA	G1G01-3273-MONOMER OR G1G01-2485-MONOMER_mod_fe2(2) OR G1G01-1970-MONOMER
DESATPE160	G1G01-239-MONOMER
DESATPG160	G1G01-239-MONOMER
DGK1	G1G01-5653-MONOMER_mod_mg2(1)
DHACOAH	G1G01-3513-MONOMER
DHAD1_copy1	G1G01-5472-MONOMER_mod_4fe4s(1)
DHAD1_copy2	G1G01-5472-MONOMER_mod_4fe4s(1)
DHAD2	G1G01-5472-MONOMER_mod_4fe4s(1)
DHCURR	G1G01-2650-MONOMER
DHDPRy	G1G01-5053-MONOMER
DHDPS	G1G01-1323-MONOMER
DHFR	G1G01-5477-MONOMER
DHFS	G1G01-2127-MONOMER
DHMPTR	G1G01-4944-MONOMER
DHMPTRx	G1G01-2597-MONOMER_mod_fad(1)
DHNPA_1	G1G01-429-MONOMER
DHNPTE	G1G01-429-MONOMER
DHORD2	G1G01-2233-MONOMER_mod_fmn(1)
DHORDfum	G1G01-2233-MONOMER_mod_fmn(1)
DHORTS	G1G01-1159-MONOMER_mod_zn2(2)
DHPM1	G1G01-4301-MONOMER
DHPM2	G1G01-4301-MONOMER
DHPPDA2	G1G01-563-MONOMER
DHPS	G1G01-5043-MONOMER_mod_mg2(1)
DHQS	G1G01-5422-MONOMER_mod_cobalt2(1)_mod_nad(1)
DHQTi_copy1	G1G01-610-MONOMER OR G1G01-3186-MONOMER OR G1G01-2570-MONOMER
DHQTi_copy2	G1G01-610-MONOMER OR G1G01-2570-MONOMER OR G1G01-3186-MONOMER
DHSKDH	G1G01-2737-MONOMER
DKGLCNR3	G1G01-2531-MONOMER
DLASNR	G1G01-3975-MONOMER
DLCYSR	G1G01-3975-MONOMER
DLMETR	G1G01-3975-MONOMER
DLYSAD	G1G01-3833-MONOMER OR G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
DLYSOXGAT	G1G01-3827-MONOMER_mod_pydx5p(1)
DLYSPYRAT	G1G01-3827-MONOMER_mod_pydx5p(1)
DLYSabcpp	CPLX_DLYSabcpp-0 OR CPLX_ARGabcpp-0 OR CPLX_DLYSabcpp-1
DLYStex	G1G01-1291-MONOMER
DMALRED	G1G01-826-MONOMER OR G1G01-1338-MONOMER_mod_fad(1) OR G1G01-3103-MONOMER
DMATT	G1G01-577-MONOMER_mod_mg2(1) OR G1G01-577-MONOMER_mod_mn2(1)
DMGDH2	CPLX_DMGDH2-0
DMGLYBabcpp	CPLX_CHLabcpp-2
DMPPS	G1G01-663-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
DMQMT	G1G01-1866-MONOMER_mod_zn2(1)
DMSO2abcpp	CPLX_DMSO2abcpp-0 OR CPLX_DMSO2abcpp-1
DMSO2tex	G1G01-256-MONOMER
DNTAep	CPLX1G01-157
DOPDH	G1G01-3839-MONOMER OR CPLX-7080
DORNabcpp	CPLX_DLYSabcpp-0
DPCOAK	G1G01-694-MONOMER
DPR	G1G01-3181-MONOMER OR G1G01-1439-MONOMER OR G1G01-2486-MONOMER
DSBAO1	CPLX_DSBAO1-0 OR CPLX_DSBAO1-1
DSBCGT	G1G01-1561-MONOMER
DSBDR	CPLX_DSBDR-0 OR CPLX_DSBDR-1 OR CPLX_DSBDR-2 OR CPLX_DSBDR-3 OR CPLX_DSBDR-4 OR CPLX_DSBDR-5
DSBGGT	G1G01-4507-MONOMER
DSERt2pp	G1G01-5180-MONOMER
DURAD	CPLX1G01-103
DURAD2	CPLX1G01-103
DUTPDP	G1G01-5644-MONOMER_mod_zn2(1)
DVALabcpp	CPLX_ILEabcpp-1
DXPRIi	G1G01-1694-MONOMER_mod_mn2(1) OR G1G01-1694-MONOMER_mod_cobalt2(1) OR G1G01-1694-MONOMER_mod_mg2(1)
DXPS	G1G01-576-MONOMER_mod_thmpp(1)
D_LACt2pp	G1G01-5063-MONOMER
E4PD	G1G01-5308-MONOMER
EAR121x	G1G01-4948-MONOMER
ECOAH1	G1G01-2358-MONOMER OR CPLX-9268
ECOAH14	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH15	G1G01-2358-MONOMER OR CPLX-9268
ECOAH16	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH17	G1G01-2358-MONOMER OR CPLX-9268
ECOAH18	G1G01-2358-MONOMER OR CPLX-9268
ECOAH19	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH2	G1G01-2358-MONOMER OR CPLX-9268 OR G1G01-2184-MONOMER
ECOAH20	G1G01-2358-MONOMER OR CPLX-9268
ECOAH21	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH22	G1G01-2358-MONOMER OR CPLX-9268
ECOAH23	G1G01-2358-MONOMER OR CPLX-9268
ECOAH24	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH25	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH26	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH27	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH28	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH29	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH3	CPLX-9268 OR G1G01-2358-MONOMER OR G1G01-2184-MONOMER
ECOAH30	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH31	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH32	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH33	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH34	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH35	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH36	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH37	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH38	CPLX-9268 OR G1G01-2358-MONOMER
ECOAH4	CPLX-9268 OR G1G01-2358-MONOMER OR G1G01-2184-MONOMER
ECOAH5	G1G01-2358-MONOMER OR CPLX-9268 OR G1G01-2184-MONOMER
ECOAH6	G1G01-2358-MONOMER OR CPLX-9268 OR G1G01-2184-MONOMER
ECOAH7	G1G01-2358-MONOMER OR CPLX-9268
ECOAH8	CPLX-9268 OR G1G01-2358-MONOMER
ECTOH	G1G01-4713-MONOMER
ECTOabcpp	CPLX_ECTOabcpp-0
EDA	G1G01-1097-MONOMER
EDD	G1G01-1083-MONOMER
EDTXS1_kt	G1G01-1836-MONOMER OR G1G01-66-MONOMER
EDTXS2_kt	G1G01-66-MONOMER OR G1G01-1836-MONOMER
EDTXS5_kt	G1G01-66-MONOMER OR G1G01-1836-MONOMER
EDTXS6_kt	G1G01-66-MONOMER OR G1G01-1836-MONOMER
ENO	G1G01-1709-MONOMER_mod_mg2(4)
ETHAAL	CPLX1G01-75_mod_adocbl(1)
ETHAt2pp	G1G01-594-MONOMER
ETHP	G1G01-5475-MONOMER
ETHSO3abcpp	CPLX_DMSO2abcpp-1 OR CPLX_DMSO2abcpp-0
ETHSO3tex	G1G01-256-MONOMER
FA100ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA120ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA140ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA141ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA160ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA161ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FA80ACPHi	G1G01-996-MONOMER_mod_zn2(1)_mod_fe2(1)_mod_cobalt2(1)_mod_mg2(1)_mod_mn2(1)
FACOAE100	G1G01-5096-MONOMER
FACOAE120	G1G01-5096-MONOMER
FACOAE140	G1G01-5096-MONOMER
FACOAE141	G1G01-5096-MONOMER
FACOAE160	G1G01-455-MONOMER OR G1G01-5096-MONOMER
FACOAE161	G1G01-5096-MONOMER
FACOAE180	G1G01-5096-MONOMER
FACOAE181	G1G01-5096-MONOMER
FACOAE1829Z12Z	G1G01-5096-MONOMER
FACOAE50	G1G01-5096-MONOMER
FACOAE60	G1G01-5096-MONOMER
FACOAE70	G1G01-5096-MONOMER
FACOAE80	G1G01-5096-MONOMER
FACOAE90	G1G01-5096-MONOMER
FACOAL100t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL120t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL140	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL140t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL141	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL141t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL160	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL160t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL161	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL161t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL180	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL180t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL181	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL1812	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL181d11tpp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL181d6t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL181t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL1821	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL182t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL50i	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL50t2pp	G1G01-2354-MONOMER OR G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL60i	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL60t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL70t2pp	G1G01-2354-MONOMER OR G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL80	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL80t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL90i	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOAL90t2pp	G1G01-2354-MONOMER OR G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FACOALP100t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALP50t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALP60t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALP70t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALP80t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALP90t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOALT60t2pp	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER OR G1G01-2354-MONOMER
FACOAL_70_c	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
FALDH2	G1G01-1713-MONOMER_mod_zn2(1)
FALDM	CPLX1G01-162
FALDep	CPLX1G01-157
FALDtpp2	G1G01-3896-MONOMER OR G1G01-2827-MONOMER
FBA	G1G01-5304-MONOMER
FBACS	CPLX1G01-184
FBACabcpp	CPLX1G01-25
FBP	G1G01-5385-MONOMER_mod_mg2(1)
FCLT	G1G01-819-MONOMER
FCOAHA	G1G01-3589-MONOMER
FDH	CPLX1G01-156 OR CPLX_FDH-0
FDMO	G1G01-260-MONOMER OR G1G01-2945-MONOMER OR G1G01-3441-MONOMER
FDMO2	G1G01-260-MONOMER
FDMO3	G1G01-260-MONOMER
FDMO4	G1G01-260-MONOMER
FDMO5	G1G01-260-MONOMER
FDMO6	G1G01-260-MONOMER
FDMO7	G1G01-2945-MONOMER
FDMOtau	G1G01-260-MONOMER
FE2t3pp	G1G01-5110-MONOMER
FE3DCIT2abcpp	CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2 OR CPLX_ARBTNabcpp-0
FE3DCITR	G1G01-1736-MONOMER
FE3DCITR2	CPLX_FE3DCITR2-0
FE3DCITR3	G1G01-1736-MONOMER OR G1G01-4959-MONOMER_mod_fad(1)
FE3DCITR4	CPLX_FE3DCITR4-0
FE3DCITabcpp	CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2 OR CPLX_ARBTNabcpp-0
FE3DCITtonex	CPLX1G01-197 OR CPLX_FE3DCITtonex-0
FE3PYOVD2tonex	CPLX_FE3PYOVD2tonex-0 OR CPLX1G01-190 OR CPLX_FE3PYOVD2tonex-1
FE3PYOVDtonex	CPLX_FE3PYOVD2tonex-0 OR CPLX1G01-190 OR CPLX_FE3PYOVD2tonex-1
FE3abcpp	CPLX_FE3abcpp-0 OR CPLX_FE3abcpp-1
FECRMabcpp	CPLX_ARBTNabcpp-0 OR CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2
FECRMtonex	CPLX_FECRMtonex-0 OR CPLX_FECRMtonex-1
FEENTERtonex	CPLX_FEENTERtonex-0
FEOXAMabcpp	CPLX_ARBTNabcpp-0 OR CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2
FEOXAMtonex	CPLX_FEOXAMtonex-0
FEROpp	G1G01-5737-MONOMER OR G1G01-2346-MONOMER OR G1G01-1155-MONOMER
FERULCOAS	G1G01-3587-MONOMER
FLDR2	CPLX_FE3DCITR4-0
FMETTRS	G1G01-70-MONOMER_mod_mg2(1)_mod_k(1)
FMNAT	G1G01-659-MONOMER
