,value
PP_1952,TU1G01-2180
PP_1953,TU1G01-2182
PP_1954,TU1G01-2184
PP_1955,TU1G01-2186
PP_1956,TU1G01-2188
PP_1957,TU1G01-2190
PP_1958,TU1G01-2196
PP_1959,TU1G01-2200
PP_1960,TU1G01-2202
PP_1961,TU1G01-2202
PP_1962,TU1G01-2202
PP_1963,TU1G01-2204
PP_1964,TU1G01-2204
PP_1966,TU1G01-2206
PP_1967,TU1G01-2206
PP_1968,TU1G01-2208
PP_1969,TU1G01-2210
PP_1970,TU1G01-2212
PP_1971,TU1G01-2212
PP_1972,TU1G01-2216
PP_1974,TU1G01-6998
PP_1975,TU1G01-2218
PP_1976,TU1G01-2218
PP_1977,TU1G01-2220
PP_1978,TU1G01-2222
PP_1979,TU1G01-2222
PP_1980,TU1G01-2224
PP_1981,TU1G01-2226
PP_1982,TU1G01-2228
PP_1983,TU1G01-2230
PP_1984,TU1G01-2232
PP_1985,TU1G01-2234
PP_1986,TU1G01-2234
PP_1987,TU1G01-2236
PP_1988,TU1G01-2236
PP_1989,TU1G01-2238
PP_1990,TU1G01-2240
PP_1992,TU1G01-2242
PP_1993,TU1G01-2244
PP_1994,TU1G01-2246
PP_1995,TU1G01-2248
PP_1996,TU1G01-2250
PP_1997,TU1G01-2250
PP_1998,TU1G01-2250
PP_1999,TU1G01-2252
PP_2000,TU1G01-2254
PP_2001,TU1G01-2254
PP_2002,TU1G01-2254
PP_2003,TU1G01-2258
PP_2004,TU1G01-2260
PP_2005,TU1G01-2260
PP_2006,TU1G01-2262
PP_2007,TU1G01-2262
PP_2008,TU1G01-2264
PP_2009,TU1G01-2266
PP_2010,TU1G01-2268
PP_2011,TU1G01-2270
PP_2012,TU1G01-2272
PP_2013,TU1G01-2272
PP_2014,TU1G01-2272
PP_2015,TU1G01-2272
PP_2016,TU1G01-2272
PP_2017,TU1G01-2272
PP_2018,TU1G01-2274
PP_2019,TU1G01-2274
PP_2020,TU1G01-2274
PP_2021,TU1G01-2274
PP_2023,TU1G01-2278
PP_2024,TU1G01-2278
PP_2025,TU1G01-2278
PP_2026,TU1G01-2280
PP_2027,TU1G01-2284
PP_2028,TU1G01-2284
PP_2029,TU1G01-2284
PP_2030,TU1G01-2284
PP_2031,TU1G01-2284
PP_2032,TU1G01-2284
PP_2033,TU1G01-6994
PP_2034,TU1G01-2286
PP_2035,TU1G01-2286
PP_2036,TU1G01-2288
PP_2037,TU1G01-2290
PP_2038,TU1G01-2292
PP_2039,TU1G01-2292
PP_2040,TU1G01-2294
PP_2041,TU1G01-6992
PP_2042,TU1G01-2296
PP_2043,TU1G01-2296
PP_2044,TU1G01-2296
PP_2045,TU1G01-2298
PP_2046,TU1G01-2300
PP_2047,TU1G01-2302
PP_2048,TU1G01-2302
PP_2049,TU1G01-2302
PP_2050,TU1G01-2302
PP_2051,TU1G01-2302
PP_2052,TU1G01-2304
PP_2053,TU1G01-6990
PP_2054,TU1G01-6988
PP_2055,TU1G01-2308
PP_2056,TU1G01-2310
PP_2057,TU1G01-2312
PP_2058,TU1G01-2314
PP_2059,TU1G01-2316
PP_2060,TU1G01-2318
PP_2061,TU1G01-2320
PP_2062,TU1G01-2322
PP_2064,TU1G01-2326
PP_2065,TU1G01-2326
PP_2066,TU1G01-2328
PP_2067,TU1G01-2330
PP_2068,TU1G01-2330
PP_2069,TU1G01-2332
PP_2070,TU1G01-2334
PP_2071,TU1G01-2336
PP_2072,TU1G01-2338
PP_2073,TU1G01-2338
PP_2074,TU1G01-6986
PP_2075,TU1G01-2340
PP_2076,TU1G01-2340
PP_2077,TU1G01-2342
PP_2078,TU1G01-6984
PP_2079,TU1G01-6982
PP_2080,TU1G01-6980
PP_2081,TU1G01-6978
PP_2082,TU1G01-2344
PP_2083,TU1G01-2346
PP_2084,TU1G01-2348
PP_2085,TU1G01-2348
PP_2086,TU1G01-2350
PP_2087,TU1G01-2350
PP_2088,TU1G01-2352
PP_2089,TU1G01-2354
PP_2090,TU1G01-2356
PP_2091,TU1G01-2356
PP_2092,TU1G01-2356
PP_2093,TU1G01-2358
PP_2094,TU1G01-2358
PP_2095,TU1G01-6976
PP_2096,TU1G01-2362
PP_2097,TU1G01-2364
PP_2098,TU1G01-2366
PP_2099,TU1G01-2368
PP_2100,TU1G01-2370
PP_2101,TU1G01-2370
PP_2102,TU1G01-2372
PP_2103,TU1G01-2374
PP_2104,TU1G01-2374
PP_2105,TU1G01-2374
PP_2106,TU1G01-2376
PP_2107,TU1G01-2378
PP_2108,TU1G01-2380
PP_2109,TU1G01-2382
PP_2110,TU1G01-2382
PP_2111,TU1G01-2384
PP_2112,TU1G01-2386
PP_2113,TU1G01-2388
PP_2114,TU1G01-2390
PP_2115,TU1G01-2392
PP_2116,TU1G01-2392
PP_2117,TU1G01-2394
PP_2118,TU1G01-6974
PP_2119,TU1G01-2396
PP_2120,TU1G01-2398
PP_2121,TU1G01-2402
PP_2122,TU1G01-2404
PP_2123,TU1G01-2404
PP_2124,TU1G01-6972
PP_2125,TU1G01-6970
PP_2126,TU1G01-2406
PP_2127,TU1G01-2406
PP_2128,TU1G01-2410
PP_2129,TU1G01-2412
PP_2130,TU1G01-6968
PP_2131,TU1G01-6966
PP_2132,TU1G01-6964
PP_2133,TU1G01-2414
PP_2134,TU1G01-2416
PP_2136,TU1G01-2418
PP_2137,TU1G01-2418
PP_2138,TU1G01-2420
PP_2139,TU1G01-2422
PP_2140,TU1G01-2422
PP_2141,TU1G01-2424
PP_2142,TU1G01-2426
PP_2143,TU1G01-2426
PP_2144,TU1G01-2428
PP_2145,TU1G01-2430
PP_2146,TU1G01-2432
PP_2147,TU1G01-2432
PP_2148,TU1G01-2432
PP_2149,TU1G01-2434
PP_2150,TU1G01-2436
PP_2151,TU1G01-2438
PP_2152,TU1G01-2440
PP_2153,TU1G01-2440
PP_2154,TU1G01-2442
PP_2155,TU1G01-2442
PP_2156,TU1G01-2444
PP_2157,TU1G01-2446
PP_2158,TU1G01-2446
PP_2159,TU1G01-2448
PP_2160,TU1G01-2448
PP_2161,TU1G01-2452
PP_2162,TU1G01-2454
PP_2163,TU1G01-6962
PP_2164,TU1G01-6960
PP_2165,TU1G01-2456
PP_2166,TU1G01-2456
PP_2167,TU1G01-2458
PP_2168,TU1G01-2460
PP_2169,TU1G01-2462
PP_2170,TU1G01-6958
PP_2171,TU1G01-6956
PP_2172,TU1G01-6954
PP_2173,TU1G01-2464
PP_2174,TU1G01-2466
PP_2175,TU1G01-2468
PP_2176,TU1G01-2470
PP_2177,TU1G01-2472
PP_2178,TU1G01-2472
PP_2179,TU1G01-2474
PP_2180,TU1G01-2476
PP_2181,TU1G01-2478
PP_2182,TU1G01-2480
PP_2183,TU1G01-2482
PP_2184,TU1G01-2484
PP_2185,TU1G01-2484
PP_2186,TU1G01-2484
PP_2187,TU1G01-6952
PP_2188,TU1G01-6950
PP_2189,TU1G01-6948
PP_2190,TU1G01-6946
PP_2191,TU1G01-6944
PP_2192,TU1G01-2486
PP_2193,TU1G01-2488
PP_2194,TU1G01-6942
PP_2195,TU1G01-2490
PP_2196,TU1G01-2492
PP_2197,TU1G01-2494
PP_2198,TU1G01-2494
PP_2199,TU1G01-2496
PP_2200,TU1G01-2496
PP_2201,TU1G01-2498
PP_2202,TU1G01-2500
PP_2203,TU1G01-2500
PP_2204,TU1G01-2500
PP_2205,TU1G01-2500
PP_2206,TU1G01-2502
PP_2207,TU1G01-6940
PP_2208,TU1G01-2504
PP_2209,TU1G01-2504
PP_2210,TU1G01-2506
PP_2211,TU1G01-2508
PP_2212,TU1G01-2510
PP_2213,TU1G01-2512
PP_2214,TU1G01-2512
PP_2215,TU1G01-2512
PP_2216,TU1G01-2512
PP_2217,TU1G01-2512
PP_2218,TU1G01-2514
PP_2219,TU1G01-2516
PP_2220,TU1G01-2516
PP_2222,TU1G01-2518
PP_2223,TU1G01-2520
PP_2224,TU1G01-2520
PP_2225,TU1G01-2522
PP_2226,TU1G01-2522
PP_2227,TU1G01-2522
PP_2228,TU1G01-2522
PP_2229,TU1G01-2522
PP_2230,TU1G01-2522
PP_2231,TU1G01-2524
PP_2232,TU1G01-6938
PP_2233,TU1G01-6936
PP_2234,TU1G01-2526
PP_2235,TU1G01-2528
PP_2236,TU1G01-2530
PP_2237,TU1G01-2530
PP_2238,TU1G01-6934
PP_2239,TU1G01-2534
PP_2240,TU1G01-2542
PP_2241,TU1G01-6932
PP_2242,TU1G01-2544
PP_2243,TU1G01-2546
PP_2244,TU1G01-2548
PP_2245,TU1G01-2550
PP_2246,TU1G01-2552
PP_2247,TU1G01-2552
PP_2248,TU1G01-2554
PP_2249,TU1G01-2556
PP_2250,TU1G01-2558
PP_2251,TU1G01-6930
PP_2252,TU1G01-2560
PP_2253,TU1G01-2562
PP_2254,TU1G01-2562
PP_2255,TU1G01-2564
PP_2256,TU1G01-2566
PP_2257,TU1G01-2568
PP_2258,TU1G01-2568
PP_2259,TU1G01-6928
PP_2260,TU1G01-2570
PP_2261,TU1G01-2570
PP_2262,TU1G01-2570
PP_2263,TU1G01-2570
PP_2264,TU1G01-2570
PP_2265,TU1G01-6926
PP_2266,TU1G01-2574
PP_2267,TU1G01-2578
PP_2268,TU1G01-2578
PP_2269,TU1G01-2578
PP_2270,TU1G01-2580
PP_2272,TU1G01-2582
PP_2273,TU1G01-2584
PP_2274,TU1G01-2584
PP_2275,TU1G01-2584
PP_2276,TU1G01-2584
PP_2277,TU1G01-2586
PP_2278,TU1G01-2588
PP_2279,TU1G01-2588
PP_2280,TU1G01-2590
PP_2281,TU1G01-2590
PP_2282,TU1G01-2592
PP_2283,TU1G01-2594
PP_2284,TU1G01-2594
PP_2285,TU1G01-2596
PP_2286,TU1G01-2596
PP_2287,TU1G01-2596
PP_2288,TU1G01-2598
PP_2289,TU1G01-2598
PP_2290,TU1G01-2600
PP_2291,TU1G01-2600
PP_2292,TU1G01-6924
PP_2293,TU1G01-2602
PP_2294,TU1G01-2602
PP_2295,TU1G01-2608
PP_2296,TU1G01-2610
PP_2297,TU1G01-2612
PP_2298,TU1G01-2616
PP_2299,TU1G01-2618
PP_2300,TU1G01-2620
PP_2301,TU1G01-2622
PP_2302,TU1G01-2624
PP_2303,TU1G01-2626
PP_2304,TU1G01-2628
PP_2305,TU1G01-6922
PP_2306,TU1G01-2630
PP_2307,TU1G01-2630
PP_2308,TU1G01-2632
PP_2309,TU1G01-2634
PP_2310,TU1G01-2636
PP_2311,TU1G01-2638
PP_2312,TU1G01-2640
PP_2313,TU1G01-2642
PP_2314,TU1G01-2644
PP_2315,TU1G01-2644
PP_2316,TU1G01-2646
PP_2317,TU1G01-2646
PP_2318,TU1G01-2648
PP_2319,TU1G01-2648
PP_2320,TU1G01-2650
PP_2322,TU1G01-2652
PP_2323,TU1G01-6920
PP_2324,TU1G01-6918
PP_2325,TU1G01-2654
PP_2326,TU1G01-2656
PP_2327,TU1G01-2658
PP_2328,TU1G01-2660
PP_2329,TU1G01-2662
PP_2330,TU1G01-2664
PP_2331,TU1G01-2664
PP_2332,TU1G01-2664
PP_2333,TU1G01-2666
PP_2334,TU1G01-2666
PP_2335,TU1G01-2666
PP_2336,TU1G01-2668
PP_2337,TU1G01-2670
PP_2338,TU1G01-2672
PP_2339,TU1G01-6916
PP_2340,TU1G01-6914
PP_2341,TU1G01-2674
PP_2342,TU1G01-2676
PP_2343,TU1G01-6912
PP_2344,TU1G01-6910
PP_2345,TU1G01-2678
PP_2346,TU1G01-2678
PP_2347,TU1G01-2678
PP_2348,TU1G01-2678
PP_2349,TU1G01-2680
PP_2350,TU1G01-6908
PP_2351,TU1G01-6906
PP_2352,TU1G01-2682
PP_2354,TU1G01-2686
PP_2355,TU1G01-2686
PP_2356,TU1G01-2686
PP_2357,TU1G01-2688
PP_2358,TU1G01-2688
PP_2359,TU1G01-2688
PP_2360,TU1G01-2688
PP_2361,TU1G01-2688
PP_2362,TU1G01-2688
PP_2363,TU1G01-2688
PP_2364,TU1G01-2690
PP_2365,TU1G01-2692
PP_2366,TU1G01-2692
PP_2367,TU1G01-2694
PP_2368,TU1G01-2694
PP_2369,TU1G01-6902
PP_2370,TU1G01-2696
PP_2371,TU1G01-2696
PP_2372,TU1G01-2698
PP_2373,TU1G01-2700
PP_2374,TU1G01-2702
PP_2375,TU1G01-2704
PP_2376,TU1G01-2706
PP_2377,TU1G01-2708
PP_2378,TU1G01-2710
PP_2379,TU1G01-2712
PP_2380,TU1G01-2712
PP_2381,TU1G01-6900
PP_2382,TU1G01-6898
PP_2383,TU1G01-2714
PP_2384,TU1G01-2714
PP_2385,TU1G01-2714
PP_2386,TU1G01-2716
PP_2387,TU1G01-2716
PP_2388,TU1G01-2716
PP_2389,TU1G01-2716
PP_2390,TU1G01-6896
PP_2392,TU1G01-2718
PP_2393,TU1G01-2720
PP_2394,TU1G01-2722
PP_2395,TU1G01-2724
PP_2396,TU1G01-2726
PP_2397,TU1G01-2726
PP_2398,TU1G01-2728
PP_2399,TU1G01-2728
PP_23SA,TU1G01-200
PP_23SB,TU1G01-206
PP_23SC,TU1G01-520
PP_23SD,TU1G01-676
PP_23SE,TU1G01-1304
PP_23SF,TU1G01-2538
PP_23SG,TU1G01-5282
PP_2400,TU1G01-2730
PP_2401,TU1G01-2730
PP_2402,TU1G01-2732
PP_2403,TU1G01-2732
PP_2404,TU1G01-2734
PP_2405,TU1G01-2734
PP_2406,TU1G01-2736
PP_2407,TU1G01-2736
PP_2408,TU1G01-2738
PP_2409,TU1G01-2738
PP_2410,TU1G01-2738
PP_2411,TU1G01-2740
PP_2412,TU1G01-2742
PP_2413,TU1G01-2744
PP_2414,TU1G01-2744
PP_2415,TU1G01-6892
PP_2416,TU1G01-2746
PP_2417,TU1G01-2746
PP_2418,TU1G01-2746
PP_2419,TU1G01-2746
PP_2420,TU1G01-2748
PP_2421,TU1G01-2752
PP_2422,TU1G01-2754
PP_2423,TU1G01-2756
PP_2424,TU1G01-6890
PP_2425,TU1G01-6888
PP_2426,TU1G01-6886
PP_2428,TU1G01-6882
PP_2429,TU1G01-2758
PP_2430,TU1G01-2760
PP_2431,TU1G01-2762
PP_2432,TU1G01-2764
PP_2433,TU1G01-2766
PP_2434,TU1G01-2766
PP_2435,TU1G01-2768
PP_2436,TU1G01-2770
PP_2437,TU1G01-2772
PP_2438,TU1G01-6880
PP_2439,TU1G01-2776
PP_2440,TU1G01-2778
PP_2441,TU1G01-2780
PP_2442,TU1G01-2782
PP_2443,TU1G01-2784
PP_2444,TU1G01-2786
PP_2445,TU1G01-2788
PP_2446,TU1G01-6878
PP_2447,TU1G01-6876
PP_2448,TU1G01-6874
PP_2449,TU1G01-2792
PP_2450,TU1G01-2794
PP_2451,TU1G01-2796
PP_2452,TU1G01-2796
PP_2453,TU1G01-2798
PP_2454,TU1G01-2800
PP_2455,TU1G01-2800
PP_2456,TU1G01-2800
PP_2457,TU1G01-2800
PP_2458,TU1G01-2800
PP_2459,TU1G01-2800
PP_2460,TU1G01-2802
PP_2461,TU1G01-6872
PP_2462,TU1G01-6870
PP_2463,TU1G01-2806
PP_2465,TU1G01-2810
PP_2466,TU1G01-2810
PP_2467,TU1G01-2812
PP_2468,TU1G01-2812
PP_2469,TU1G01-2814
PP_2470,TU1G01-2814
PP_2471,TU1G01-2814
PP_2472,TU1G01-2814
PP_2473,TU1G01-2820
PP_2474,TU1G01-6866
PP_2475,TU1G01-2822
PP_2476,TU1G01-2824
PP_2477,TU1G01-2828
PP_2478,TU1G01-2828
PP_2479,TU1G01-2828
PP_2480,TU1G01-2828
PP_2481,TU1G01-2828
PP_2482,TU1G01-2828
PP_2483,TU1G01-2830
PP_2484,TU1G01-2832
PP_2485,TU1G01-2834
PP_2486,TU1G01-2836
PP_2487,TU1G01-2838
PP_2488,TU1G01-2840
PP_2489,TU1G01-2842
PP_2490,TU1G01-2844
PP_2491,TU1G01-2846
PP_2492,TU1G01-2846
PP_2493,TU1G01-2848
PP_2494,TU1G01-2850
PP_2495,TU1G01-2852
PP_2496,TU1G01-2854
PP_2497,TU1G01-2854
PP_2498,TU1G01-2856
PP_2499,TU1G01-2858
PP_2500,TU1G01-2858
PP_2501,TU1G01-2860
PP_2502,TU1G01-2862
PP_2503,TU1G01-2864
PP_2504,TU1G01-2866
PP_2505,TU1G01-6864
PP_2506,TU1G01-2870
PP_2507,TU1G01-2872
PP_2508,TU1G01-2880
PP_2509,TU1G01-2882
PP_2510,TU1G01-2886
PP_2511,TU1G01-2888
PP_2512,TU1G01-2888
PP_2513,TU1G01-2890
PP_2514,TU1G01-2890
PP_2515,TU1G01-2890
PP_2516,TU1G01-6862
PP_2517,TU1G01-2892
PP_2518,TU1G01-2894
PP_2520,TU1G01-2898
PP_2522,TU1G01-2902
PP_2524,TU1G01-2904
PP_2525,TU1G01-6860
PP_2526,TU1G01-6858
PP_2527,TU1G01-2906
PP_2528,TU1G01-2908
PP_2530,TU1G01-2910
PP_2531,TU1G01-2910
PP_2532,TU1G01-6856
PP_2533,TU1G01-2912
PP_2534,TU1G01-2914
PP_2535,TU1G01-6854
PP_2536,TU1G01-6852
PP_2537,TU1G01-2916
PP_2538,TU1G01-2918
PP_2539,TU1G01-2920
PP_2540,TU1G01-2922
PP_2541,TU1G01-2924
PP_2542,TU1G01-2928
PP_2543,TU1G01-6850
PP_2544,TU1G01-6848
PP_2545,TU1G01-6846
PP_2546,TU1G01-2930
PP_2547,TU1G01-2932
PP_2548,TU1G01-2934
PP_2549,TU1G01-2934
PP_2550,TU1G01-2936
PP_2551,TU1G01-2938
PP_2552,TU1G01-2940
PP_2553,TU1G01-6844
PP_2554,TU1G01-6842
PP_2555,TU1G01-2942
PP_2556,TU1G01-2942
PP_2557,TU1G01-2942
PP_2558,TU1G01-2944
PP_2559,TU1G01-2946
PP_2560,TU1G01-2946
PP_2561,TU1G01-2948
PP_2562,TU1G01-2950
PP_2563,TU1G01-2952
PP_2564,TU1G01-2954
PP_2565,TU1G01-6840
PP_2566,TU1G01-6838
PP_2567,TU1G01-2956
PP_2568,TU1G01-2958
PP_2569,TU1G01-2960
PP_2570,TU1G01-2962
PP_2572,TU1G01-2964
PP_2573,TU1G01-2964
PP_2574,TU1G01-6836
PP_2575,TU1G01-6834
PP_2577,TU1G01-2966
PP_2578,TU1G01-2966
PP_2579,TU1G01-6832
PP_2580,TU1G01-6830
PP_2581,TU1G01-2968
PP_2582,TU1G01-2968
PP_2583,TU1G01-6828
PP_2584,TU1G01-2970
PP_2585,TU1G01-2972
PP_2586,TU1G01-2974
PP_2587,TU1G01-2976
PP_2588,TU1G01-2978
PP_2589,TU1G01-2980
PP_2590,TU1G01-2982
PP_2591,TU1G01-2982
PP_2592,TU1G01-2982
PP_2593,TU1G01-2982
PP_2594,TU1G01-2982
PP_2595,TU1G01-2982
PP_2596,TU1G01-2982
PP_2597,TU1G01-2984
PP_2598,TU1G01-2986
PP_2599,TU1G01-2988
PP_2600,TU1G01-6826
PP_2601,TU1G01-2990
PP_2602,TU1G01-2992
PP_2603,TU1G01-2992
PP_2604,TU1G01-2994
PP_2605,TU1G01-2996
PP_2606,TU1G01-2998
PP_2607,TU1G01-7444
PP_2608,TU1G01-7444
PP_2609,TU1G01-6824
PP_2610,TU1G01-3000
PP_2611,TU1G01-3000
PP_2612,TU1G01-3000
PP_2613,TU1G01-3000
PP_2614,TU1G01-3000
PP_2615,TU1G01-3002
PP_2616,TU1G01-3004
PP_2617,TU1G01-3004
PP_2618,TU1G01-3006
PP_2619,TU1G01-3006
PP_2620,TU1G01-3006
PP_2621,TU1G01-3006
PP_2622,TU1G01-3006
PP_2623,TU1G01-3006
PP_2624,TU1G01-3006
PP_2625,TU1G01-3008
PP_2626,TU1G01-3008
PP_2627,TU1G01-3008
PP_2628,TU1G01-6822
PP_2631,TU1G01-3010
PP_2632,TU1G01-3010
PP_2633,TU1G01-3010
PP_2634,TU1G01-3010
PP_2635,TU1G01-3010
PP_2636,TU1G01-3010
PP_2637,TU1G01-3010
PP_2638,TU1G01-3010
PP_2639,TU1G01-3012
PP_2640,TU1G01-3014
PP_2641,TU1G01-3014
PP_2642,TU1G01-3016
PP_2643,TU1G01-3018
PP_2645,TU1G01-3020
PP_2646,TU1G01-3020
PP_2647,TU1G01-3022
PP_2648,TU1G01-3024
PP_2649,TU1G01-3026
PP_2650,TU1G01-3028
PP_2651,TU1G01-3030
PP_2652,TU1G01-3032
PP_2653,TU1G01-6820
PP_2654,TU1G01-3034
PP_2655,TU1G01-3036
PP_2656,TU1G01-3038
PP_2657,TU1G01-3040
PP_2658,TU1G01-3040
PP_2659,TU1G01-3040
PP_2660,TU1G01-3042
PP_2661,TU1G01-3042
PP_2662,TU1G01-3044
PP_2663,TU1G01-3046
PP_2664,TU1G01-3046
PP_2665,TU1G01-3048
PP_2666,TU1G01-3048
PP_2667,TU1G01-3052
PP_2668,TU1G01-3052
PP_2669,TU1G01-3052
PP_2671,TU1G01-3054
PP_2672,TU1G01-3054
PP_2673,TU1G01-3056
PP_2674,TU1G01-3058
PP_2675,TU1G01-3060
PP_2676,TU1G01-3060
PP_2677,TU1G01-3060
PP_2678,TU1G01-3060
PP_2679,TU1G01-3062
PP_2680,TU1G01-3064
PP_2681,TU1G01-3066
PP_2682,TU1G01-3068
PP_2683,TU1G01-3068
PP_2684,TU1G01-3070
PP_2685,TU1G01-3074
PP_2686,TU1G01-3074
PP_2687,TU1G01-3074
PP_2688,TU1G01-3074
PP_2689,TU1G01-3076
PP_2690,TU1G01-3076
PP_2691,TU1G01-3076
PP_2692,TU1G01-3076
PP_2693,TU1G01-3078
PP_2694,TU1G01-3078
PP_2695,TU1G01-6818
PP_2696,TU1G01-3080
PP_2697,TU1G01-3082
PP_2698,TU1G01-3082
PP_2699,TU1G01-3082
PP_2700,TU1G01-3084
PP_2701,TU1G01-3086
PP_2702,TU1G01-6816
PP_2703,TU1G01-3088
PP_2704,TU1G01-3088
PP_2705,TU1G01-3090
PP_2706,TU1G01-3092
PP_2707,TU1G01-3092
PP_2708,TU1G01-3094
PP_2709,TU1G01-3094
PP_2710,TU1G01-3094
PP_2711,TU1G01-3094
PP_2712,TU1G01-3094
PP_2713,TU1G01-3094
PP_2714,TU1G01-3094
PP_2715,TU1G01-3096
PP_2716,TU1G01-3096
PP_2717,TU1G01-3096
PP_2718,TU1G01-3096
PP_2719,TU1G01-3098
PP_2720,TU1G01-6814
PP_2721,TU1G01-3100
PP_2722,TU1G01-3102
PP_2723,TU1G01-3104
PP_2724,TU1G01-6812
PP_2725,TU1G01-3106
PP_2726,TU1G01-3108
PP_2727,TU1G01-3110
PP_2728,TU1G01-3112
PP_2729,TU1G01-3114
PP_2730,TU1G01-3114
PP_2731,TU1G01-3114
PP_2732,TU1G01-3114
PP_2733,TU1G01-3116
PP_2734,TU1G01-3116
PP_2735,TU1G01-3118
PP_2736,TU1G01-3118
PP_2737,TU1G01-7449
PP_2738,TU1G01-3118
PP_2739,TU1G01-3120
PP_2740,TU1G01-6810
PP_2741,TU1G01-3122
PP_2742,TU1G01-3124
PP_2743,TU1G01-3124
PP_2744,TU1G01-3126
PP_2745,TU1G01-3128
PP_2746,TU1G01-3130
PP_2747,TU1G01-3130
PP_2748,TU1G01-3130
PP_2749,TU1G01-3130
PP_2750,TU1G01-3130
PP_2751,TU1G01-3132
PP_2752,TU1G01-3134
PP_2753,TU1G01-3136
PP_2754,TU1G01-3138
PP_2755,TU1G01-3140
PP_2756,TU1G01-3140
PP_2757,TU1G01-3140
PP_2758,TU1G01-3140
PP_2759,TU1G01-3140
PP_2760,TU1G01-3142
PP_2761,TU1G01-3142
PP_2762,TU1G01-6808
PP_2764,TU1G01-3144
PP_2765,TU1G01-3144
PP_2766,TU1G01-3144
PP_2767,TU1G01-3144
PP_2768,TU1G01-3146
PP_2769,TU1G01-3146
PP_2770,TU1G01-3148
PP_2771,TU1G01-3150
PP_2772,TU1G01-3150
PP_2773,TU1G01-3152
PP_2774,TU1G01-3154
PP_2775,TU1G01-3154
PP_2776,TU1G01-3154
PP_2777,TU1G01-3156
PP_2778,TU1G01-3156
PP_2779,TU1G01-3156
PP_2780,TU1G01-3156
PP_2781,TU1G01-3156
PP_2782,TU1G01-3156
PP_2783,TU1G01-3156
PP_2784,TU1G01-3156
PP_2785,TU1G01-3156
PP_2786,TU1G01-3158
PP_2787,TU1G01-3158
PP_2788,TU1G01-3160
PP_2789,TU1G01-3162
PP_2790,TU1G01-3164
PP_2791,TU1G01-3166
PP_2792,TU1G01-3166
PP_2793,TU1G01-3168
PP_2794,TU1G01-3168
PP_2795,TU1G01-3170
PP_2796,TU1G01-3172
PP_2797,TU1G01-3172
PP_2798,TU1G01-3174
PP_2799,TU1G01-3176
PP_2800,TU1G01-3178
PP_2801,TU1G01-3178
PP_2802,TU1G01-3180
PP_2803,TU1G01-3180
PP_2804,TU1G01-3182
PP_2805,TU1G01-3182
PP_2806,TU1G01-3184
PP_2807,TU1G01-3186
PP_2808,TU1G01-3186
PP_2809,TU1G01-3186
PP_2810,TU1G01-3188
PP_2811,TU1G01-3188
PP_2812,TU1G01-3188
PP_2813,TU1G01-3188
PP_2814,TU1G01-6806
PP_2815,TU1G01-6804
PP_2816,TU1G01-6802
PP_2817,TU1G01-3190
PP_2818,TU1G01-3190
PP_2819,TU1G01-3190
PP_2820,TU1G01-3192
PP_2821,TU1G01-3194
PP_2823,TU1G01-3194
PP_2824,TU1G01-3196
PP_2825,TU1G01-3198
PP_2826,TU1G01-3198
PP_2827,TU1G01-3200
PP_2828,TU1G01-3202
PP_2829,TU1G01-3202
PP_2830,TU1G01-3204
PP_2831,TU1G01-3204
PP_2832,TU1G01-3206
PP_2833,TU1G01-3206
PP_2834,TU1G01-3208
PP_2835,TU1G01-3210
PP_2836,TU1G01-3210
PP_2837,TU1G01-3212
PP_2838,TU1G01-3214
PP_2839,TU1G01-3214
PP_2840,TU1G01-6800
PP_2841,TU1G01-3216
PP_2842,TU1G01-3218
PP_2843,TU1G01-3218
PP_2844,TU1G01-3218
PP_2845,TU1G01-3218
PP_2846,TU1G01-3218
PP_2847,TU1G01-3218
PP_2848,TU1G01-3218
PP_2849,TU1G01-3218
PP_2851,TU1G01-3220
PP_2852,TU1G01-3222
PP_2853,TU1G01-3224
PP_2854,TU1G01-3226
PP_2855,TU1G01-3228
PP_2856,TU1G01-3230
PP_2857,TU1G01-3232
PP_2858,TU1G01-3232
PP_2859,TU1G01-3234
PP_2860,TU1G01-3234
PP_2861,TU1G01-3236
PP_2862,TU1G01-3238
PP_2863,TU1G01-3238
PP_2864,TU1G01-3240
PP_2865,TU1G01-3240
PP_2866,TU1G01-6798
PP_2867,TU1G01-3242
PP_2868,TU1G01-3244
PP_2869,TU1G01-3244
PP_2870,TU1G01-3246
PP_2871,TU1G01-3246
PP_2872,TU1G01-3248
PP_2873,TU1G01-3250
PP_2874,TU1G01-3254
PP_2875,TU1G01-3256
PP_2876,TU1G01-3258
PP_2877,TU1G01-3260
PP_2878,TU1G01-3260
PP_2879,TU1G01-3262
PP_2880,TU1G01-3262
PP_2881,TU1G01-3264
PP_2882,TU1G01-3264
PP_2883,TU1G01-3266
PP_2884,TU1G01-3266
PP_2885,TU1G01-3268
PP_2886,TU1G01-3270
PP_2887,TU1G01-3270
PP_2888,TU1G01-3272
PP_2889,TU1G01-3272
PP_2890,TU1G01-6796
PP_2891,TU1G01-3274
PP_2892,TU1G01-3276
PP_2893,TU1G01-3276
PP_2894,TU1G01-3278
PP_2895,TU1G01-3280
PP_2896,TU1G01-3282
PP_2898,TU1G01-3284
PP_2899,TU1G01-6794
PP_2900,TU1G01-6792
PP_2901,TU1G01-6790
PP_2902,TU1G01-3286
PP_2903,TU1G01-3286
