,value
PP_2378,MONOMER
PP_2379,MONOMER
PP_2380,MONOMER
PP_2381,MONOMER
PP_2382,MONOMER
PP_2383,MONOMER
PP_2384,MONOMER
PP_2385,MONOMER
PP_2386,MONOMER
PP_2387,MONOMER
PP_2388,MONOMER
PP_2389,MONOMER
PP_2390,MONOMER
PP_2392,MONOMER
PP_2393,MONOMER
PP_2394,MONOMER
PP_2395,MONOMER
PP_2396,MONOMER
PP_2397,MONOMER
PP_2398,MONOMER
PP_2399,MONOMER
PP_23SA,rRNA
PP_23SB,rRNA
PP_23SC,rRNA
PP_23SD,rRNA
PP_23SE,rRNA
PP_23SF,rRNA
PP_23SG,rRNA
PP_2400,MONOMER
PP_2401,MONOMER
PP_2402,MONOMER
PP_2403,MONOMER
PP_2404,MONOMER
PP_2405,MONOMER
PP_2406,MONOMER
PP_2407,MONOMER
PP_2408,MONOMER
PP_2409,MONOMER
PP_2410,MONOMER
PP_2411,MONOMER
PP_2412,MONOMER
PP_2413,MONOMER
PP_2414,MONOMER
PP_2415,MONOMER
PP_2416,MONOMER
PP_2417,MONOMER
PP_2418,MONOMER
PP_2419,MONOMER
PP_2420,MONOMER
PP_2421,MONOMER
PP_2422,MONOMER
PP_2423,MONOMER
PP_2424,MONOMER
PP_2425,MONOMER
PP_2426,MONOMER
PP_2428,MONOMER
PP_2429,MONOMER
PP_2430,MONOMER
PP_2431,MONOMER
PP_2432,MONOMER
PP_2433,MONOMER
PP_2434,MONOMER
PP_2435,MONOMER
PP_2436,MONOMER
PP_2437,MONOMER
PP_2438,MONOMER
PP_2439,MONOMER
PP_2440,MONOMER
PP_2441,MONOMER
PP_2442,MONOMER
PP_2443,MONOMER
PP_2444,MONOMER
PP_2445,MONOMER
PP_2446,MONOMER
PP_2447,MONOMER
PP_2448,MONOMER
PP_2449,MONOMER
PP_2450,MONOMER
PP_2451,MONOMER
PP_2452,MONOMER
PP_2453,MONOMER
PP_2454,MONOMER
PP_2455,MONOMER
PP_2456,MONOMER
PP_2457,MONOMER
PP_2458,MONOMER
PP_2459,MONOMER
PP_2460,MONOMER
PP_2461,MONOMER
PP_2462,MONOMER
PP_2463,MONOMER
PP_2465,MONOMER
PP_2466,MONOMER
PP_2467,MONOMER
PP_2468,MONOMER
PP_2469,MONOMER
PP_2470,MONOMER
PP_2471,MONOMER
PP_2472,MONOMER
PP_2473,MONOMER
PP_2474,MONOMER
PP_2475,MONOMER
PP_2476,MONOMER
PP_2477,MONOMER
PP_2478,MONOMER
PP_2479,MONOMER
PP_2480,MONOMER
PP_2481,MONOMER
PP_2482,MONOMER
PP_2483,MONOMER
PP_2484,MONOMER
PP_2485,MONOMER
PP_2486,MONOMER
PP_2487,MONOMER
PP_2488,MONOMER
PP_2489,MONOMER
PP_2490,MONOMER
PP_2491,MONOMER
PP_2492,MONOMER
PP_2493,MONOMER
PP_2494,MONOMER
PP_2495,MONOMER
PP_2496,MONOMER
PP_2497,MONOMER
PP_2498,MONOMER
PP_2499,MONOMER
PP_2500,MONOMER
PP_2501,MONOMER
PP_2502,MONOMER
PP_2503,MONOMER
PP_2504,MONOMER
PP_2505,MONOMER
PP_2506,MONOMER
PP_2507,MONOMER
PP_2508,MONOMER
PP_2509,MONOMER
PP_2510,MONOMER
PP_2511,MONOMER
PP_2512,MONOMER
PP_2513,MONOMER
PP_2514,MONOMER
PP_2515,MONOMER
PP_2516,MONOMER
PP_2517,MONOMER
PP_2518,MONOMER
PP_2520,MONOMER
PP_2522,MONOMER
PP_2524,MONOMER
PP_2525,MONOMER
PP_2526,MONOMER
PP_2527,MONOMER
PP_2528,MONOMER
PP_2530,MONOMER
PP_2531,MONOMER
PP_2532,MONOMER
PP_2533,MONOMER
PP_2534,MONOMER
PP_2535,MONOMER
PP_2536,MONOMER
PP_2537,MONOMER
PP_2538,MONOMER
PP_2539,MONOMER
PP_2540,MONOMER
PP_2541,MONOMER
PP_2542,MONOMER
PP_2543,MONOMER
PP_2544,MONOMER
PP_2545,MONOMER
PP_2546,MONOMER
PP_2547,MONOMER
PP_2548,MONOMER
PP_2549,MONOMER
PP_2550,MONOMER
PP_2551,MONOMER
PP_2552,MONOMER
PP_2553,MONOMER
PP_2554,MONOMER
PP_2555,MONOMER
PP_2556,MONOMER
PP_2557,MONOMER
PP_2558,MONOMER
PP_2559,MONOMER
PP_2560,MONOMER
PP_2561,MONOMER
PP_2562,MONOMER
PP_2563,MONOMER
PP_2564,MONOMER
PP_2565,MONOMER
PP_2566,MONOMER
PP_2567,MONOMER
PP_2568,MONOMER
PP_2569,MONOMER
PP_2570,MONOMER
PP_2572,MONOMER
PP_2573,MONOMER
PP_2574,MONOMER
PP_2575,MONOMER
PP_2577,MONOMER
PP_2578,MONOMER
PP_2579,MONOMER
PP_2580,MONOMER
PP_2581,MONOMER
PP_2582,MONOMER
PP_2583,MONOMER
PP_2584,MONOMER
PP_2585,MONOMER
PP_2586,MONOMER
PP_2587,MONOMER
PP_2588,MONOMER
PP_2589,MONOMER
PP_2590,MONOMER
PP_2591,MONOMER
PP_2592,MONOMER
PP_2593,MONOMER
PP_2594,MONOMER
PP_2595,MONOMER
PP_2596,MONOMER
PP_2597,MONOMER
PP_2598,MONOMER
PP_2599,MONOMER
PP_2600,MONOMER
PP_2601,MONOMER
PP_2602,MONOMER
PP_2603,MONOMER
PP_2604,MONOMER
PP_2605,MONOMER
PP_2606,MONOMER
PP_2607,MONOMER
PP_2608,MONOMER
PP_2609,MONOMER
PP_2610,MONOMER
PP_2611,MONOMER
PP_2612,MONOMER
PP_2613,MONOMER
PP_2614,MONOMER
PP_2615,MONOMER
PP_2616,MONOMER
PP_2617,MONOMER
PP_2618,MONOMER
PP_2619,MONOMER
PP_2620,MONOMER
PP_2621,MONOMER
PP_2622,MONOMER
PP_2623,MONOMER
PP_2624,MONOMER
PP_2625,MONOMER
PP_2626,MONOMER
PP_2627,MONOMER
PP_2628,MONOMER
PP_2631,MONOMER
PP_2632,MONOMER
PP_2633,MONOMER
PP_2634,MONOMER
PP_2635,MONOMER
PP_2636,MONOMER
PP_2637,MONOMER
PP_2638,MONOMER
PP_2639,MONOMER
PP_2640,MONOMER
PP_2641,MONOMER
PP_2642,MONOMER
PP_2643,MONOMER
PP_2645,MONOMER
PP_2646,MONOMER
PP_2647,MONOMER
PP_2648,MONOMER
PP_2649,MONOMER
PP_2650,MONOMER
PP_2651,MONOMER
PP_2652,MONOMER
PP_2653,MONOMER
PP_2654,MONOMER
PP_2655,MONOMER
PP_2656,MONOMER
PP_2657,MONOMER
PP_2658,MONOMER
PP_2659,MONOMER
PP_2660,MONOMER
PP_2661,MONOMER
PP_2662,MONOMER
PP_2663,MONOMER
PP_2664,MONOMER
PP_2665,MONOMER
PP_2666,MONOMER
PP_2667,MONOMER
PP_2668,MONOMER
PP_2669,MONOMER
PP_2671,MONOMER
PP_2672,MONOMER
PP_2673,MONOMER
PP_2674,MONOMER
PP_2675,MONOMER
PP_2676,MONOMER
PP_2677,MONOMER
PP_2678,MONOMER
PP_2679,MONOMER
PP_2680,MONOMER
PP_2681,MONOMER
PP_2682,MONOMER
PP_2683,MONOMER
PP_2684,MONOMER
PP_2685,MONOMER
PP_2686,MONOMER
PP_2687,MONOMER
PP_2688,MONOMER
PP_2689,MONOMER
PP_2690,MONOMER
PP_2691,MONOMER
PP_2692,MONOMER
PP_2693,MONOMER
PP_2694,MONOMER
PP_2695,MONOMER
PP_2696,MONOMER
PP_2697,MONOMER
PP_2698,MONOMER
PP_2699,MONOMER
PP_2700,MONOMER
PP_2701,MONOMER
PP_2702,MONOMER
PP_2703,MONOMER
PP_2704,MONOMER
PP_2705,MONOMER
PP_2706,MONOMER
PP_2707,MONOMER
PP_2708,MONOMER
PP_2709,MONOMER
PP_2710,MONOMER
PP_2711,MONOMER
PP_2712,MONOMER
PP_2713,MONOMER
PP_2714,MONOMER
PP_2715,MONOMER
PP_2716,MONOMER
PP_2717,MONOMER
PP_2718,MONOMER
PP_2719,MONOMER
PP_2720,MONOMER
PP_2721,MONOMER
PP_2722,MONOMER
PP_2723,MONOMER
PP_2724,MONOMER
PP_2725,MONOMER
PP_2726,MONOMER
PP_2727,MONOMER
PP_2728,MONOMER
PP_2729,MONOMER
PP_2730,MONOMER
PP_2731,MONOMER
PP_2732,MONOMER
PP_2733,MONOMER
PP_2734,MONOMER
PP_2735,MONOMER
PP_2736,MONOMER
PP_2737,MONOMER
PP_2738,MONOMER
PP_2739,MONOMER
PP_2740,MONOMER
PP_2741,MONOMER
PP_2742,MONOMER
PP_2743,MONOMER
PP_2744,MONOMER
PP_2745,MONOMER
PP_2746,MONOMER
PP_2747,MONOMER
PP_2748,MONOMER
PP_2749,MONOMER
PP_2750,MONOMER
PP_2751,MONOMER
PP_2752,MONOMER
PP_2753,MONOMER
PP_2754,MONOMER
PP_2755,MONOMER
PP_2756,MONOMER
PP_2757,MONOMER
PP_2758,MONOMER
PP_2759,MONOMER
PP_2760,MONOMER
PP_2761,MONOMER
PP_2762,MONOMER
PP_2764,MONOMER
PP_2765,MONOMER
PP_2766,MONOMER
PP_2767,MONOMER
PP_2768,MONOMER
PP_2769,MONOMER
PP_2770,MONOMER
PP_2771,MONOMER
PP_2772,MONOMER
PP_2773,MONOMER
PP_2774,MONOMER
PP_2775,MONOMER
PP_2776,MONOMER
PP_2777,MONOMER
PP_2778,MONOMER
PP_2779,MONOMER
PP_2780,MONOMER
PP_2781,MONOMER
PP_2782,MONOMER
PP_2783,MONOMER
PP_2784,MONOMER
PP_2785,MONOMER
PP_2786,MONOMER
PP_2787,MONOMER
PP_2788,MONOMER
PP_2789,MONOMER
PP_2790,MONOMER
PP_2791,MONOMER
PP_2792,MONOMER
PP_2793,MONOMER
PP_2794,MONOMER
PP_2795,MONOMER
PP_2796,MONOMER
PP_2797,MONOMER
PP_2798,MONOMER
PP_2799,MONOMER
PP_2800,MONOMER
PP_2801,MONOMER
PP_2802,MONOMER
PP_2803,MONOMER
PP_2804,MONOMER
PP_2805,MONOMER
PP_2806,MONOMER
PP_2807,MONOMER
PP_2808,MONOMER
PP_2809,MONOMER
PP_2810,MONOMER
PP_2811,MONOMER
PP_2812,MONOMER
PP_2813,MONOMER
PP_2814,MONOMER
PP_2815,MONOMER
PP_2816,MONOMER
PP_2817,MONOMER
PP_2818,MONOMER
PP_2819,MONOMER
PP_2820,MONOMER
PP_2821,MONOMER
PP_2823,MONOMER
PP_2824,MONOMER
PP_2825,MONOMER
PP_2826,MONOMER
PP_2827,MONOMER
PP_2828,MONOMER
PP_2829,MONOMER
PP_2830,MONOMER
PP_2831,MONOMER
PP_2832,MONOMER
PP_2833,MONOMER
PP_2834,MONOMER
PP_2835,MONOMER
PP_2836,MONOMER
PP_2837,MONOMER
PP_2838,MONOMER
PP_2839,MONOMER
PP_2840,MONOMER
PP_2841,MONOMER
PP_2842,MONOMER
PP_2843,MONOMER
PP_2844,MONOMER
PP_2845,MONOMER
PP_2846,MONOMER
PP_2847,MONOMER
PP_2848,MONOMER
PP_2849,MONOMER
PP_2851,MONOMER
PP_2852,MONOMER
PP_2853,MONOMER
PP_2854,MONOMER
PP_2855,MONOMER
PP_2856,MONOMER
PP_2857,MONOMER
PP_2858,MONOMER
PP_2859,MONOMER
PP_2860,MONOMER
PP_2861,MONOMER
PP_2862,MONOMER
PP_2863,MONOMER
PP_2864,MONOMER
PP_2865,MONOMER
PP_2866,MONOMER
PP_2867,MONOMER
PP_2868,MONOMER
PP_2869,MONOMER
PP_2870,MONOMER
PP_2871,MONOMER
PP_2872,MONOMER
PP_2873,MONOMER
PP_2874,MONOMER
PP_2875,MONOMER
PP_2876,MONOMER
PP_2877,MONOMER
PP_2878,MONOMER
PP_2879,MONOMER
PP_2880,MONOMER
PP_2881,MONOMER
PP_2882,MONOMER
PP_2883,MONOMER
PP_2884,MONOMER
PP_2885,MONOMER
PP_2886,MONOMER
PP_2887,MONOMER
PP_2888,MONOMER
PP_2889,MONOMER
PP_2890,MONOMER
PP_2891,MONOMER
PP_2892,MONOMER
PP_2893,MONOMER
PP_2894,MONOMER
PP_2895,MONOMER
PP_2896,MONOMER
PP_2898,MONOMER
PP_2899,MONOMER
PP_2900,MONOMER
PP_2901,MONOMER
PP_2902,MONOMER
PP_2903,MONOMER
PP_2904,MONOMER
PP_2905,MONOMER
PP_2906,MONOMER
PP_2907,MONOMER
PP_2908,MONOMER
PP_2909,MONOMER
PP_2910,MONOMER
PP_2911,MONOMER
PP_2912,MONOMER
PP_2913,MONOMER
PP_2914,MONOMER
PP_2915,MONOMER
PP_2916,MONOMER
PP_2918,MONOMER
PP_2919,MONOMER
PP_2920,MONOMER
PP_2921,MONOMER
PP_2922,MONOMER
PP_2923,MONOMER
PP_2924,MONOMER
PP_2925,MONOMER
PP_2926,MONOMER
PP_2927,MONOMER
PP_2928,MONOMER
PP_2929,MONOMER
PP_2930,MONOMER
PP_2931,MONOMER
PP_2932,MONOMER
PP_2933,MONOMER
PP_2934,MONOMER
PP_2935,MONOMER
PP_2936,MONOMER
PP_2937,MONOMER
PP_2938,MONOMER
PP_2939,MONOMER
PP_2940,MONOMER
PP_2941,MONOMER
PP_2942,MONOMER
PP_2943,MONOMER
PP_2944,MONOMER
PP_2945,MONOMER
PP_2946,MONOMER
PP_2947,MONOMER
PP_2948,MONOMER
PP_2949,MONOMER
PP_2950,MONOMER
PP_2951,MONOMER
PP_2952,MONOMER
PP_2953,MONOMER
PP_2954,MONOMER
PP_2955,MONOMER
PP_2956,MONOMER
PP_2957,MONOMER
PP_2958,MONOMER
PP_2959,MONOMER
PP_2960,MONOMER
PP_2961,MONOMER
PP_2962,MONOMER
PP_2964,MONOMER
PP_2965,MONOMER
PP_2968,MONOMER
PP_2969,MONOMER
PP_2970,MONOMER
PP_2971,MONOMER
PP_2972,MONOMER
PP_2973,MONOMER
PP_2974,MONOMER
PP_2975,MONOMER
PP_2976,MONOMER
PP_2977,MONOMER
PP_2978,MONOMER
PP_2979,MONOMER
PP_2980,MONOMER
PP_2981,MONOMER
PP_2982,MONOMER
PP_2983,MONOMER
PP_2984,MONOMER
PP_2985,MONOMER
PP_2986,MONOMER
PP_2987,MONOMER
PP_2988,MONOMER
PP_2989,MONOMER
PP_2990,MONOMER
PP_2991,MONOMER
PP_2992,MONOMER
PP_2994,MONOMER
PP_2995,MONOMER
PP_2996,MONOMER
PP_2997,MONOMER
PP_2998,MONOMER
PP_2999,MONOMER
PP_3000,MONOMER
PP_3001,MONOMER
PP_3002,MONOMER
PP_3003,MONOMER
PP_3004,MONOMER
PP_3005,MONOMER
PP_3006,MONOMER
PP_3007,MONOMER
PP_3008,MONOMER
PP_3009,MONOMER
PP_3010,MONOMER
PP_3011,MONOMER
PP_3012,MONOMER
PP_3013,MONOMER
PP_3014,MONOMER
PP_3015,MONOMER
PP_3016,MONOMER
PP_3017,MONOMER
PP_3018,MONOMER
PP_3019,MONOMER
PP_3020,MONOMER
PP_3021,MONOMER
PP_3022,MONOMER
PP_3024,MONOMER
PP_3025,MONOMER
PP_3026,MONOMER
PP_3027,MONOMER
PP_3028,MONOMER
PP_3029,MONOMER
PP_3030,MONOMER
PP_3031,MONOMER
PP_3032,MONOMER
PP_3033,MONOMER
PP_3034,MONOMER
PP_3035,MONOMER
PP_3036,MONOMER
PP_3037,MONOMER
PP_3038,MONOMER
PP_3039,MONOMER
PP_3040,MONOMER
PP_3041,MONOMER
PP_3042,MONOMER
PP_3043,MONOMER
PP_3044,MONOMER
PP_3045,MONOMER
PP_3046,MONOMER
PP_3047,MONOMER
PP_3048,MONOMER
PP_3049,MONOMER
PP_3050,MONOMER
PP_3051,MONOMER
PP_3052,MONOMER
PP_3053,MONOMER
PP_3054,MONOMER
PP_3055,MONOMER
PP_3056,MONOMER
PP_3057,MONOMER
PP_3058,MONOMER
PP_3059,MONOMER
PP_3060,MONOMER
PP_3061,MONOMER
PP_3062,MONOMER
PP_3063,MONOMER
PP_3064,MONOMER
PP_3065,MONOMER
PP_3066,MONOMER
PP_3067,MONOMER
PP_3069,MONOMER
PP_3070,MONOMER
PP_3071,MONOMER
PP_3072,MONOMER
PP_3073,MONOMER
PP_3074,MONOMER
PP_3075,MONOMER
PP_3076,MONOMER
PP_3077,MONOMER
PP_3078,MONOMER
PP_3079,MONOMER
PP_3080,MONOMER
PP_3081,MONOMER
PP_3082,MONOMER
PP_3083,MONOMER
PP_3084,MONOMER
PP_3085,MONOMER
PP_3086,MONOMER
PP_3087,MONOMER
PP_3088,MONOMER
PP_3089,MONOMER
PP_3090,MONOMER
PP_3091,MONOMER
PP_3092,MONOMER
PP_3093,MONOMER
PP_3094,MONOMER
PP_3095,MONOMER
PP_3096,MONOMER
PP_3097,MONOMER
PP_3098,MONOMER
PP_3099,MONOMER
PP_3100,MONOMER
PP_3102,MONOMER
PP_3103,MONOMER
PP_3104,MONOMER
PP_3105,MONOMER
PP_3106,MONOMER
PP_3107,MONOMER
PP_3108,MONOMER
PP_3109,MONOMER
PP_3110,MONOMER
PP_3113,MONOMER
PP_3114,MONOMER
PP_3115,MONOMER
PP_3116,MONOMER
PP_3117,MONOMER
PP_3118,MONOMER
PP_3119,MONOMER
PP_3120,MONOMER
PP_3121,MONOMER
PP_3122,MONOMER
PP_3123,MONOMER
PP_3124,MONOMER
PP_3125,MONOMER
PP_3126,MONOMER
PP_3127,MONOMER
PP_3128,MONOMER
PP_3129,MONOMER
PP_3130,MONOMER
PP_3131,MONOMER
PP_3132,MONOMER
PP_3133,MONOMER
PP_3134,MONOMER
PP_3135,MONOMER
PP_3136,MONOMER
PP_3137,MONOMER
PP_3138,MONOMER
PP_3139,MONOMER
PP_3140,MONOMER
PP_3141,MONOMER
PP_3142,MONOMER
PP_3143,MONOMER
PP_3144,MONOMER
PP_3145,MONOMER
PP_3146,MONOMER
PP_3147,MONOMER
PP_3148,MONOMER
PP_3149,MONOMER
PP_3150,MONOMER
PP_3151,MONOMER
PP_3152,MONOMER
PP_3153,MONOMER
PP_3154,MONOMER
PP_3155,MONOMER
PP_3156,MONOMER
PP_3157,MONOMER
PP_3158,MONOMER
PP_3159,MONOMER
PP_3160,MONOMER
PP_3161,MONOMER
PP_3162,MONOMER
PP_3163,MONOMER
PP_3164,MONOMER
PP_3165,MONOMER
PP_3166,MONOMER
PP_3167,MONOMER
PP_3168,MONOMER
PP_3169,MONOMER
PP_3170,MONOMER
PP_3171,MONOMER
PP_3172,MONOMER
PP_3173,MONOMER
PP_3174,MONOMER
PP_3175,MONOMER
PP_3176,MONOMER
PP_3177,MONOMER
PP_3178,MONOMER
PP_3179,MONOMER
PP_3180,MONOMER
PP_3181,MONOMER
PP_3182,MONOMER
PP_3183,MONOMER
PP_3184,MONOMER
PP_3185,MONOMER
PP_3186,MONOMER
PP_3187,MONOMER
PP_3188,MONOMER
PP_3189,MONOMER
PP_3190,MONOMER
PP_3191,MONOMER
PP_3192,MONOMER
PP_3193,MONOMER
PP_3194,MONOMER
PP_3195,MONOMER
PP_3196,MONOMER
PP_3197,MONOMER
PP_3198,MONOMER
PP_3199,MONOMER
PP_3200,MONOMER
PP_3201,MONOMER
PP_3202,MONOMER
PP_3203,MONOMER
PP_3204,MONOMER
PP_3205,MONOMER
PP_3206,MONOMER
PP_3207,MONOMER
PP_3208,MONOMER
PP_3209,MONOMER
PP_3210,MONOMER
PP_3211,MONOMER
PP_3212,MONOMER
PP_3213,MONOMER
PP_3214,MONOMER
PP_3216,MONOMER
PP_3217,MONOMER
PP_3218,MONOMER
PP_3219,MONOMER
PP_3220,MONOMER
PP_3221,MONOMER
PP_3222,MONOMER
PP_3223,MONOMER
PP_3224,MONOMER
PP_3225,MONOMER
PP_3226,MONOMER
PP_3227,MONOMER
PP_3228,MONOMER
PP_3229,MONOMER
PP_3230,MONOMER
PP_3231,MONOMER
PP_3232,MONOMER
PP_3233,MONOMER
PP_3234,MONOMER
PP_3235,MONOMER
PP_3236,MONOMER
PP_3237,MONOMER
PP_3238,MONOMER
PP_3239,MONOMER
PP_3240,MONOMER
PP_3241,MONOMER
PP_3242,MONOMER
PP_3243,MONOMER
PP_3244,MONOMER
PP_3245,MONOMER
PP_3246,MONOMER
PP_3247,MONOMER
PP_3248,MONOMER
PP_3249,MONOMER
PP_3250,MONOMER
PP_3251,MONOMER
PP_3252,MONOMER
PP_3253,MONOMER
PP_3254,MONOMER
PP_3255,MONOMER
PP_3256,MONOMER
PP_3257,MONOMER
PP_3258,MONOMER
PP_3259,MONOMER
PP_3260,MONOMER
PP_3261,MONOMER
PP_3262,MONOMER
PP_3263,MONOMER
PP_3264,MONOMER
PP_3265,MONOMER
PP_3266,MONOMER
PP_3267,MONOMER
PP_3268,MONOMER
PP_3269,MONOMER
PP_3270,MONOMER
PP_3271,MONOMER
PP_3272,MONOMER
PP_3273,MONOMER
PP_3274,MONOMER
PP_3275,MONOMER
PP_3276,MONOMER
PP_3277,MONOMER
PP_3278,MONOMER
PP_3279,MONOMER
PP_3280,MONOMER
PP_3281,MONOMER
PP_3282,MONOMER
PP_3283,MONOMER
PP_3284,MONOMER
PP_3285,MONOMER
PP_3286,MONOMER
PP_3287,MONOMER
PP_3288,MONOMER
PP_3289,MONOMER
PP_3290,MONOMER
PP_3291,MONOMER
PP_3292,MONOMER
PP_3293,MONOMER
PP_3294,MONOMER
PP_3295,MONOMER
PP_3296,MONOMER
PP_3297,MONOMER
PP_3298,MONOMER
PP_3299,MONOMER
PP_3300,MONOMER
PP_3301,MONOMER
PP_3302,MONOMER
PP_3303,MONOMER
PP_3304,MONOMER
PP_3305,MONOMER
PP_3306,MONOMER
PP_3307,MONOMER
PP_3308,MONOMER
PP_3309,MONOMER
PP_3310,MONOMER
PP_3311,MONOMER
PP_3312,MONOMER
PP_3313,MONOMER
PP_3314,MONOMER
PP_3315,MONOMER
PP_3316,MONOMER
PP_3317,MONOMER
PP_3318,MONOMER
PP_3319,MONOMER
PP_3320,MONOMER
PP_3321,MONOMER
PP_3322,MONOMER
PP_3323,MONOMER
PP_3324,MONOMER
PP_3325,MONOMER
PP_3326,MONOMER
PP_3328,MONOMER
PP_3329,MONOMER
PP_3330,MONOMER
PP_3331,MONOMER
PP_3332,MONOMER
PP_3333,MONOMER
PP_3335,MONOMER
PP_3336,MONOMER
PP_3337,MONOMER
PP_3338,MONOMER
PP_3339,MONOMER
PP_3340,MONOMER
PP_3341,MONOMER
PP_3342,MONOMER
PP_3343,MONOMER
PP_3344,MONOMER
PP_3345,MONOMER
PP_3346,MONOMER
PP_3348,MONOMER
PP_3349,MONOMER
PP_3350,MONOMER
PP_3352,MONOMER
PP_3353,MONOMER
PP_3354,MONOMER
PP_3355,MONOMER
PP_3356,MONOMER
PP_3357,MONOMER
PP_3358,MONOMER
PP_3359,MONOMER
PP_3360,MONOMER
PP_3361,MONOMER
PP_3362,MONOMER
PP_3363,MONOMER
PP_3364,MONOMER
PP_3365,MONOMER
PP_3366,MONOMER
PP_3367,MONOMER
PP_3368,MONOMER
PP_3369,MONOMER
PP_3370,MONOMER
PP_3371,MONOMER
PP_3372,MONOMER
PP_3373,MONOMER
PP_3374,MONOMER
PP_3375,MONOMER
PP_3376,MONOMER
PP_3377,MONOMER
PP_3378,MONOMER
PP_3379,MONOMER
PP_3380,MONOMER
PP_3381,MONOMER
PP_3382,MONOMER
PP_3383,MONOMER
PP_3384,MONOMER
PP_3385,MONOMER
PP_3386,MONOMER
PP_3387,MONOMER
PP_3388,MONOMER
PP_3389,MONOMER
PP_3390,MONOMER
PP_3391,MONOMER
PP_3392,MONOMER
PP_3393,MONOMER
PP_3394,MONOMER
PP_3395,MONOMER
PP_3396,MONOMER
PP_3397,MONOMER
PP_3398,MONOMER
PP_3399,MONOMER
PP_3400,MONOMER
PP_3401,MONOMER
PP_3402,MONOMER
PP_3403,MONOMER
PP_3404,MONOMER
PP_3405,MONOMER
PP_3406,MONOMER
PP_3407,MONOMER
PP_3408,MONOMER
PP_3409,MONOMER
PP_3410,MONOMER
PP_3411,MONOMER
PP_3412,MONOMER
PP_3413,MONOMER
PP_3414,MONOMER
PP_3415,MONOMER
PP_3416,MONOMER
PP_3417,MONOMER
PP_3418,MONOMER
PP_3419,MONOMER
PP_3420,MONOMER
PP_3421,MONOMER
PP_3422,MONOMER
PP_3423,MONOMER
PP_3424,MONOMER
PP_3425,MONOMER
PP_3426,MONOMER
PP_3427,MONOMER
PP_3428,MONOMER
PP_3429,MONOMER
PP_3430,MONOMER
PP_3431,MONOMER
PP_3432,MONOMER
PP_3433,MONOMER
PP_3434,MONOMER
PP_3435,MONOMER
PP_3436,MONOMER
PP_3437,MONOMER
PP_3438,MONOMER
PP_3439,MONOMER
PP_3440,MONOMER
PP_3441,MONOMER
PP_3442,MONOMER
PP_3443,MONOMER
PP_3444,MONOMER
PP_3445,MONOMER
PP_3446,MONOMER
PP_3447,MONOMER
PP_3448,MONOMER
PP_3449,MONOMER
PP_3450,MONOMER
PP_3451,MONOMER
PP_3452,MONOMER
PP_3453,MONOMER
PP_3454,MONOMER
PP_3455,MONOMER
PP_3456,MONOMER
PP_3457,MONOMER
PP_3458,MONOMER
PP_3459,MONOMER
PP_3460,MONOMER
PP_3461,MONOMER
PP_3463,MONOMER
PP_3464,MONOMER
PP_3466,MONOMER
PP_3467,MONOMER
PP_3468,MONOMER
PP_3469,MONOMER
PP_3471,MONOMER
PP_3472,MONOMER
PP_3473,MONOMER
PP_3474,MONOMER
PP_3475,MONOMER
PP_3476,MONOMER
PP_3477,MONOMER
PP_3478,MONOMER
PP_3480,MONOMER
PP_3481,MONOMER
PP_3482,MONOMER
PP_3483,MONOMER
PP_3484,MONOMER
PP_3485,MONOMER
PP_3486,MONOMER
PP_3487,MONOMER
PP_3488,MONOMER
PP_3490,MONOMER
PP_3491,MONOMER
PP_3492,MONOMER
PP_3493,MONOMER
PP_3494,MONOMER
PP_3495,MONOMER
PP_3496,MONOMER
PP_3497,MONOMER
PP_3498,MONOMER
PP_3499,MONOMER
PP_3500,MONOMER
PP_3501,MONOMER
PP_3502,MONOMER
PP_3503,MONOMER
PP_3504,MONOMER
PP_3505,MONOMER
PP_3506,MONOMER
PP_3507,MONOMER
PP_3508,MONOMER
PP_3509,MONOMER
PP_3510,MONOMER
PP_3511,MONOMER
PP_3512,MONOMER
PP_3513,MONOMER
PP_3514,MONOMER
PP_3515,MONOMER
PP_3516,MONOMER
PP_3517,MONOMER
PP_3518,MONOMER
PP_3519,MONOMER
PP_3520,MONOMER
PP_3521,MONOMER
PP_3522,MONOMER
PP_3523,MONOMER
PP_3524,MONOMER
PP_3525,MONOMER
PP_3526,MONOMER
PP_3527,MONOMER
PP_3528,MONOMER
PP_3529,MONOMER
PP_3530,MONOMER
PP_3531,MONOMER
PP_3532,MONOMER
PP_3533,MONOMER
PP_3534,MONOMER
PP_3535,MONOMER
PP_3536,MONOMER
PP_3537,MONOMER
PP_3538,MONOMER
PP_3539,MONOMER
PP_3540,MONOMER
PP_3541,MONOMER
PP_3542,MONOMER
PP_3543,MONOMER
PP_3544,MONOMER
PP_3545,MONOMER
PP_3546,MONOMER
PP_3547,MONOMER
PP_3548,MONOMER
PP_3549,MONOMER
PP_3550,MONOMER
PP_3551,MONOMER
PP_3552,MONOMER
PP_3553,MONOMER
PP_3554,MONOMER
PP_3555,MONOMER
PP_3556,MONOMER
PP_3557,MONOMER
PP_3558,MONOMER
PP_3559,MONOMER
PP_3560,MONOMER
PP_3561,MONOMER
PP_3562,MONOMER
PP_3563,MONOMER
PP_3564,MONOMER
PP_3565,MONOMER
PP_3566,MONOMER
PP_3567,MONOMER
PP_3568,MONOMER
PP_3569,MONOMER
PP_3570,MONOMER
PP_3571,MONOMER
PP_3572,MONOMER
PP_3573,MONOMER
